SET_NAME,PATTERN_NAME,SMARTS,MIN_COUNT,SEVERITY_SCORE,SEVERITY_COMMENT,COVALENT,SPECIAL_MOL,ORIGINAL_SET,SET_DESCRIPTION,SOURCE,REFERENCE,NumMatchesPubChem2018,EX1,CID_Ex1,EX2,CID_Ex2,EX3,CID_Ex3,EX4,CID_Ex4,EX5,CID_Ex5
NIBR_Screeningdeck_2019,rhodamine,"[#7&v3,#8,#16&v2]=,-[#6;X3]1-,:[#6]=,:[#6]-,:[#6]2=,:[#6]-,:[#6]3:[#6]:[#6]:[#6](-[#7&v3,#8,#16&v2]):[#6]:[#6]:3-,:[#7&v3,#8,#16&v2]-,:[#6]-,:2=,:[#6]-,:1",1,2,EXCLUDE,0,1,ASSAY_TOOL,"Compounds carrying a non-isotopic label, such as biotin or a fluorescent label",inhouse,no ref,15898,CCOC(=O)OC1=CC2=C(C=C1)C(=C3C=CC(=O)C=C3O2)C4=CC=CC=C4C(=O)OC(=O)OCC,100976936,C1=C(C=C2C(=C1O)C(=O)C3=C(C(=C(C=C3O2)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,100977783,CC(C)[C@@H](C(=N[C@@H](CCCCN=C(C1=CC(=C(C=C1)C2=C3C=CC(=CC3=[O+]C4=C2C=CC(=C4)N(C)C)N(C)C)C(=O)O)O)C(=O)O)O)N=C(CN=C([C@H](CC(=O)O)N=C([C@H](C(C)C)N=C([C@H](CCC(=O)O)N=C([C@H](CC(=O)O)N=C(CN=C(C=NN=C(NN5C(=O)C6=CC(=S(=O)(O)O)C(=N)C7=CC(=CC(=C76)C5=O)S(=O)(=O)O)O)O)O)O)O)O)O)O,100979587,CCCCCCCC/C=C\CCCCCCCC(=O)NC1=CC2=C(C=C1)C=C3C=CC(=CC3=N2)NC(=O)CCCCCCC/C=C\CCCCCCCC,100980157,CN1C2=CC(=NC(=O)CCCCCCC#C)C=CC2=CC3=C1C=C(C=C3)NC(=O)CCCCCCC#C,100980161
NIBR_Screeningdeck_2019,rhodanine,C(=C)1SC(=S)NC(=O)1,1,0,ANNOTATION,0,0,BMS,Exclusion and informational filters for HTS and hit list triaging,literature,"Pearce, B. C., Sofia, M. J., Good, A. C., Drexler, D. M., & Stock, D. A. (2006). An empirical process for the design of high-throughput screening deck filters. Journal of chemical information and modeling, 46(3), 1060-1068.",199036,CC(C)C[C@@H](C(=O)O)N1C(=O)C[C@H](C1=O)N2C(=O)/C(=C/C=C/C3=CC=CC=C3)/SC2=S,42228175,CCCCCCCCCCCCCCCCCCC1=CC2=C(C=C1)S/C(=C\C=C/3\C(=O)N(C(=S)S3)CC(=O)O)/N2,100920951,CCN1C(=O)/C(=C/C2=CC=C(O2)C3=CC=CC=C3C(=O)O)/SC1=S,87576034,COC(=O)C(CC1=CC=C(C=C1)OC2=CC=C(C=C2)/C=C/3\C(=O)NC(=S)S3)N.Cl,87587564,CCCCOC1=C2C=C(C=CC2=NC=C1C#N)/C=C/3\C(=O)NC(=S)S3,87588897
NIBR_Screeningdeck_2019,ring_triple_bond,"[C,c;R]#[C,c;R]",1,0,ANNOTATION,0,0,SureChEMBL,"subset of the ToxAlert database, tructural alerts for toxic chemicals and compounds with potential adverse reactions",literature,SureChEMBL ToxAlerts WebPage. https://www.surechembl.org/knowledgebase/169485-non-medchem-friendly-smarts,18383,CC(C)(C)[Si](C1=CC=CC=C1)(C2=CC=CC=C2)OCC3CCCC4C3\5CCCC(/C5=C\C#N)(C#C/C=C\C#C4)O,100976140,C1CC2COC3(C24CCCC3(C#C/C=C\C#CC4C1)O)CC#N,100976142,CN(C)CCNC(=O)C[C@H]1COC(=O)CCCCCCCCC#CC#CCCCCCCCCC(=O)OC[C@@H](OC(=O)CCCCCCCCC#CC#CCCCCCCCCC(=O)O1)CC(=O)NCCN(C)C,100978247,C[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@H]\2[C@@H](C=C3/C2=C\C#C[C@@H]4[C@@](O4)(C#C3)C5COC(=O)O5)OC(=O)C6=C(C=CC7=C(C=C(C=C76)OC)C)O)O)O)O,100980403,CC1=CC(=C2C(=C1)C#CC(O2)(C)C)C,100981074
NIBR_Screeningdeck_2019,S_N_double_bond_acyclic,S=!@N,1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,33719,CC1=CC=C(C=C1)S(=O)(=O)N=S(CC23CCC(C2(C)C)CC3O)C4=CC=CC=C4,100978587,C(F)(F)(F)[Ge](C(F)(F)F)(C(F)(F)F)N=S=O,100981914,N(=S=O)[Ge](N=S=O)(N=S=O)N=S=O,100981915,C1(=C(C(=C(C(=C1F)F)[Ge](N=S=O)(N=S=O)N=S=O)F)F)F,100981916,C1(=C(C(=C(C(=C1F)F)[Ge](C2=C(C(=C(C(=C2F)F)F)F)F)(C3=C(C(=C(C(=C3F)F)F)F)F)N=S=O)F)F)F,100981918
NIBR_Screeningdeck_2019,S_S_single_bond,[#16]~[#16],1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,125815,C[C@@]12CC[C@@H](C1(C)C)C3(C24SS4)CCCC3,100975742,C(#C[S+]=S)[S],100975864,CC1([C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(SS1)(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O)CC3=CC=C(C=C3)F)NC(=O)[C@H](CC4=CC=C(C=C4)O)N)C,100976096,C1=CC=C2C(=C1)S(=S)(=S)[N-]S2(=S)=S,100977337,CCOC(=O)/C(=C\1/C(=NSS1)Cl)/[N+](=O)[O-],100977690
NIBR_Screeningdeck_2019,saponin_derivatives,O1CCCCC1OC2CCC3CCCCC3C2,1,2,EXCLUDE,0,0,Glaxo,N.A.,inhouse,no ref,32365,CC(=O)O[C@H]1[C@@H](C(C[C@@H]2[C@]1([C@@H](C[C@@]3(C2=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C)C)C)O)CO)(C)C)O,100978487,C[C@H](C[C@H]([C@H]1C(O1)(C)C)OC(=O)C)[C@H]2C(=O)[C@@H]([C@@]3([C@@]2(CC[C@]45[C@H]3CC[C@@H]6[C@]4(C5)CC[C@@H](C6(C)C)O[C@H]7[C@@H]([C@H]([C@@H](CO7)O)O)OC(=O)CC(=O)O)C)C)O,100985042,C[C@]1(CC[C@@H](O1)C(C)(C)O)[C@H]2CC[C@@]3([C@@H]2[C@@H](C[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@H](C5(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C,100988286,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)OC)C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)OC)OCOC)O[C@H]7[C@@H]([C@@H]8[C@H](CO7)OC(O8)(C)C)O)OCOC,100993304,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2C[C@H]([C@@]3([C@@H]4[C@@H](CC[C@@]3(C2)O)[C@]5(CC[C@@H]([C@]5(C[C@H]4O)C)[C@@H]6CC(=O)OC6)O)CO)O)O)O)O,100999760
NIBR_Screeningdeck_2019,Si_N_bonds,[Si]~N ,1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,43032,C[SiH2]N[SiH2]C,100977143,C[Si](C)(C)[N-][Si](C)(C)C.C[Si](C)(C)[N-][Si](C)(C)C.[Br-].[Sm+3],100978393,C.C.C.CC(C)(C)[Si](C)(C)N1C=C=C2[C]1N=CC=C2.[Sn],100978869,CCCCCN(C(C)C1=CC=CC=C1)[SiH2]C2=CC=CC=C2,100979417,CN(CC1=CC=CC=C1)[SiH](C2=CC=CC=C2)N(C)CC3=CC=CC=C3,100979418
NIBR_Screeningdeck_2019,SO3_groups,S(~O)(~O)~O,1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,845198,COC1=CC(=NC(=N1)N(C2=C(C=CC(=N2)C(F)(F)F)C(=O)OC)C(=NS(=O)(=O)O)[O-])OC,100975562,C=C(C(=NC1=CC(=C(C=C1)N=NC2=C(C=C3C=C(C=C(C3=C2)S(=O)(=O)O)S(=O)(=O)[O-])S(=O)(=O)O)N=C(N)[O-])[O-])Br.[Na+].[Na+].[Na+],100975574,C=C(C(=O)NC1=C2C(=CC(=C1)S(=O)(=O)O)C=C(C(=NNC3=CC=CC=C3S(=O)(=O)O)C2=O)S(=O)(=O)O)Br,100975577,CCCCCCCCC1=CC=C(C=C1)C(CS(=O)(=O)[O-])O.[Na+],100975589,CC(C)(C)C(CS(=O)(=O)[O-])O.[Na+],100975591
NIBR_Screeningdeck_2019,sp3_carbon_with_4_het_substit,[!#6;!Cl;!F;!#1]-[#6](-[!#6;!F;!C;!#1])(-[!#6;!F;!Cl;!#1])-[!#6;!F;!C;!#1],1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,15745,C(N)([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],100975684,CCOC(OCC)(OCC)O[SiH3],100978009,C[SiH](C)C([SiH3])([SiH](C)C)[SiH](C)C,100983778,C1=C(C(=C(C(=C1F)F)SC(SC2=C(C(=CC(=C2F)F)F)F)(Cl)Cl)F)F,100985724,C1(=C(C(=C(C(=C1F)F)SC(SC2=C(C(=C(C(=C2F)F)F)F)F)(SC3=C(C(=C(C(=C3F)F)F)F)F)Cl)F)F)F,100985726
NIBR_Screeningdeck_2019,sphingosine,"C~!@[CH2,CH&X3,CX2,$([CH]-[OH])]~!@[CH2,CH&X3,CX2,$([CH]-[OH])]~!@[CH2,CH&X3,CX2,$([CH]-[OH])]~!@[CH2,CH&X3,CX2,$([CH]-[OH])]~!@[CH2,CH&X3,CX2,$([CH]-[OH])]~!@[CH2,CH&X3,CX2,$([CH]-[OH])]~!@[CH2,CH&X3,CX2,$([CH]-[OH])]~!@[CH2,CH&X3,CX2,$([CH]-[OH])]~!@[CH2,CH&X3,CX2,$([CH]-[OH])]~!@[CH2,CH&X3,CX2,$([CH]-[OH])]~!@[CH](-O)-[CH](-[N!$(N~[O,N,S])])-[CH2]-[OH]",1,2,EXCLUDE,0,1,LIPID,Lipids and close analogues,inhouse,no ref,3956,CCCCCCCCCCCCC/C=C/CC/C=C/[C@@H]([C@@H](CO)N)O,100977198,CCCCCCCCCCCCCCC[C@H]([C@H](CO)NC(=O)CCCCCCCCCCCCC)O[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,100988171,CCCCCCCCCCCCC/C=C/[C@H](C(CO)NC(=O)CCC(=O)NC1=CC2=C(C=C1)NC(=C2)C(=O)N3CCN(CC3)C4=C(C=CC=N4)NC(C)C)O,6474406,[H][C@]([2H])([C@H]([C@H](CO)NC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-])O)[C@]([H])([2H])C([2H])([2H])CCCCCCCCCCCC,11081198,CCCCCCCCCCCCCC=CC(C(CO)NC(=O)OC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)O)OC4C(C(C(C(O4)CO)O)O)NC(=O)C)O)O)O)O)O)O,5176480
NIBR_Screeningdeck_2019,ss_double_bond,S=S,1,2,EXCLUDE,0,0,Inpharmatica,filter groups that are generally undesirable during drug design,literature,Inpharmatica Inc. http://www.inpharmatica.co.uk/,7334,C(#C[S+]=S)[S],100975864,C1=CC=C2C(=C1)S(=S)(=S)[N-]S2(=S)=S,100977337,CC[N+](CC)(CC)CCOS(=O)(=S)C,100985934,CC(CN)C(S(=O)(=S)[O-])S(=O)(=S)[O-].[Na+].[Na+],100994624,CCC(=O)S[S-](=S)=S,129259164
NIBR_Screeningdeck_2019,staurosporine,"O=[#6]1-,:[#7]-,:[#6]-,:c2c1c3c4ccccc4nc3c5nc6ccccc6c52",1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,3801,C[C@@]12[C@H]([C@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N)OC,100975857,C[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)N2CC3=C4C5=CC=CC=C5N(C4=C6C(=C3C2=O)C7=CC=CC=C7N6)COCC8=CC=CC=C8)O)OC(=O)C)OC(=O)C,100976781,C1=CC=C2C(=C1)C3=C4C(=C5C6=C(C=C(C=C6)O)NC5=C3N2[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C(=O)N(C4=O)NC(CO)CO,100996637,CC1=CN(C=N1)S(=O)(=O)N2CCN3C4=C(C=CC=C4C2)C5=C6C(=C7C8=CC=CC=C8NC7=C53)C(=O)NC6=O,44393013,C1=C2C(=CC(=C1F)F)NC3=C4C(=C5C(=C23)C(=O)NC5=O)C6=CC(=C(C=C6N4C7C(C(C(C(O7)CN)(F)F)O)O)F)F,44399667
NIBR_Screeningdeck_2019,steroid,"[O;!$(O=C1C=C2CCCCC2CC1)]=C1C=C2C=,-CC3C4CCCC4CCC3-,=C2CC1",1,1,FLAG,0,0,Inhouse,N.A.,inhouse,no ref,9685,C[C@@]12C[C@@H](C3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(CCCO)O)C5=CC=C(C=C5)N(C)C.C[C@@]12C[C@@H](C3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(CCCO)O)C5=CC=C(C=C5)N(C)C,129250634,CC(C1=CCC(C=C1)(C)C2CC3(C(CCC3O)C4C2=C5CCC(=O)C=C5CC4)C)O,129270824,C1C[C@H]2[C@@H](CCC2=O)[C@H]3[C@H]1[C@H]4CCC(=O)C=C4C=C3,100923407,CC(=O)SC1C[C@]23COC(=O)[C@]45CCC2[C@H]([C@@H]4CC[C@]5(CCC(=O)O)O)C(=CC3=CC1=O)SC(=O)C,87588010,CC[C@]1\2CC[C@H]3[C@H]([C@@H]1CC/C2=C/C)C=CC4=CC(=O)CC[C@]34C,87597041
NIBR_Screeningdeck_2019,steroid_a_arom,"c12ccccc1C=,-C-,=C-,=3-,=C-,=2-,=C-,=C-,=C4-,=C-,=C-,=C-,=C-,=4-,=3",1,2,EXCLUDE,0,1,STEROID,Steroids and close analogues,inhouse,no ref,38765,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OS(=O)(=O)O)CCC4=C3C=CC(=C4)[O-].[K+],100976081,C[C@]12C[C@H]([C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)OS(=O)(=O)N)OCCCSC5CC(=O)N(C5=O)CCCCCC(=O)NNC(=O)CCCC[C@H]6[C@@H]7[C@H](CS6)NC(=O)N7,100977290,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@H]2C[C@@H]([C@@]3([C@@H]2[C@@H]4CCC5=C([C@H]4CC3)C=CC(=C5)OCCCC(=O)O)C)O)CO)O)O,100977313,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC24OCC(CO4)(C)C)C(=CC5=C3C=CC(=C5)OC)CCCCCC(=O)N(CC6=CC=CC=C6)CC7=CC=CC=C7,100977999,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C5C[N+]6=CN(CC7=NC(=CC=C7)CN8C=C[N+](=C8)CC9=C1CC[C@@H]2[C@@H](C1=CC(=C9O)C[N+]1=CN(CC7=CC=CC(=N7)CN7C=C[N+](=C7)CC(=C5O)C=C34)C=C1)CC[C@]1([C@H]2CC[C@]1(C#C)O)C)C=C6,100980831
NIBR_Screeningdeck_2019,steroid_non_arom,"C12-,=C-,=C-,=C-,=C-,=C-,=1-,=C=,-C-,=C3-,=C-,=2-,=C-,=C-,=C4-,=C-,=C-,=C-,=C-,=4-,=3",1,2,EXCLUDE,0,1,STEROID,Steroids and close analogues,inhouse,no ref,418715,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)C[C@@H]4[C@@]5([C@@]3(CCC[C@@H]5O)CO4)Br,100975869,CC([C@H](C[C@H]([C@@](C)([C@H]1CC[C@@]2([C@@]1(CC[C@H]3C2=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)C)O)O)O)C(=C)C)O,100975967,CC(=CCC[C@@H](COS(=O)(=O)[O-])[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(C[C@@H]([C@H](C4)OC(=O)C)OS(=O)(=O)[O-])C)C)C.[Na+].[Na+],100975987,C[C@H]1[C@H]2CC[C@]3([C@@]2(CC[C@H]4[C@H]3CC[C@@H]5[C@@]4(CC[C@@H](C5)OC(=O)C)C)C)O[C@H]1CCC(C)C,100976068,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)/C=N\OCC(=O)O)C)O,100976629
NIBR_Screeningdeck_2019,stilbene_analogs,acC=&!@Cca,1,0,ANNOTATION,0,0,MLSMR,"chemically reactive functional groups that would interfere with HTS, as well as compounds likely to be promiscuous aggregators",literature,"Laggner, C., Shayo, Y., Hendarto, C., Johnson, C. R., & Loomis, C. R. Large scale storage stability analysis of molecules in the NCATS SMR (formerly MLSMR)",488938,CCCCC(COC1=C(C=C2C3=NC4=NC(=NC5=NC(=NC6=C7C(=C(N6)NC(=N3)C2=C1)C=C(C=C7)/C=C/C8=CC=C(C=C8)/C=C/C9=CC1=C2NC3=NC(=NC6=NC(=NC7=NC(=NC(=C1C=C9)N2)C1=CC(=C(C=C71)OCC(CCCC)CC)OCC(CCCC)CC)C1=CC(=C(C=C61)OCC(CCCC)CC)OCC(CCCC)CC)C1=CC(=C(C=C31)OCC(CCCC)CC)OCC(CCCC)CC)C1=CC(=C(C=C51)OCC(CCCC)CC)OCC(CCCC)CC)C1=CC(=C(C=C41)OCC(CCCC)CC)OCC(CCCC)CC)OCC(CCCC)CC)CC,100975424,CC1=CC2=C(C=C1)C=CC3=C2C=C(C=C3)/C=C/C4=C(C=CC(=C4)C(=O)OC)Br,100975953,CCN(C1=CC=C(C=C1)/C=C/C2=CC=C(C=C2)C=O)CC3=CC=CC=C3CN(C4=CC=C(C=C4)/C=C/C5=CC=C(C=C5)C=O)CC,100976112,C1CCN(C1)C2=CC=C(S2)/C=C/C3=CC=C(S3)C(=C(C#N)C#N)C#N,100976129,CCN(CC)C1=CC=C(C=C1)/C=C/C2=CC=C(S2)C(=C(C#N)C#N)C3=CC=C(C=C3)N(CC)CC,100976132
NIBR_Screeningdeck_2019,sulfanamine,"[S;D3](-N)(-[c,C])(-[c,C])",1,2,EXCLUDE,0,0,BMS,Exclusion and informational filters for HTS and hit list triaging,literature,"Pearce, B. C., Sofia, M. J., Good, A. C., Drexler, D. M., & Stock, D. A. (2006). An empirical process for the design of high-throughput screening deck filters. Journal of chemical information and modeling, 46(3), 1060-1068.",461,CN1C=CN=C1S(=O)(=O)N[S+](CC2=CC=CC=C2)C3=CC=CC=C3,100978609,CC1=CC=C(C=C1)S(=O)(=O)N[S+](C2=CC=CC=C2)C3=CC=CC=C3C4=N[C@H](CO4)C(C)C,100983573,C1CCC(CC1)CN[S+]2C3=CC=CC=C3SC4=CC=CC=C42.[O-]Cl(=O)(=O)=O,71400123,CC1=CC=C(C=C1)[S+](C[C@H](/C=C/C2=CC=CC=C2)O)/N=C(\[O-])/OCC3=CC=CC=C3,44195288,C=CC[S+](CC=C)N.[F-],88787961
NIBR_Screeningdeck_2019,sulfanetriol,S(O)(O)(O),1,2,EXCLUDE,0,0,Schneider,"derived from the ZINC filter set,flag unwanted chemical substructures for library design",literature,"Reutlinger, M., Rodrigues, T., Schneider, P., & Schneider, G. (2014). Multi‐objective molecular de novo design by adaptive fragment prioritization. Angewandte Chemie International Edition, 53(16), 4244-4248.",3456,C1=CC=C(C=C1)N2C3=CC=CC=C3NC4=C2C=C(C5=CC=CC=C54)NC6=C(C=C(C=C6)S(O)(O)O)S(=O)(=O)O,100913497,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(OC(=O)NCCCN1[C@@H]([C@H]([C@@H]([C@H](C1)O)O[C@@H]2O[C@@H]([C@@H]([C@@H]([C@H]2O)OS([O-])(O)O)O)CO)O)CO)COC(=O)CCCCCCC/C=C\CCCCCCCC.[Na+],23713902,COS(CCCOCC(CNC1=CC=CC=N1)O)(OC)OC,123755793,C1C2CC3CC1CC(C2)(C3)OC(=O)CC(F)(F)S(O)(O)O,123761488,CS(O)(O)OC1CC(C1)NC(=O)C2=C3C=CC=CN3N=C2,123770957
NIBR_Screeningdeck_2019,sulfonic_acid_nitril,[#8;X1]~[#16]-[#6]#[#7],1,2,EXCLUDE,1,0,Inhouse,N.A.,inhouse,no ref,247,[Li+].C(#N)S(=O)(=O)[O-],23707084,CC1=CC=CC=C1.C(#N)S(=O)(=O)C#N,87626593,C(#N)S(=O)(=O)NS(=O)(=O)C#N,87729102,C[C@@](C1=CC(=CS1)Br)(C(C(=O)/C(=C/N(C)C)/C#N)(F)F)N[S@](=O)C#N,130365808,CC1(C2CCC3(C(=CC(=O)C4(C3(CCC5(C4CC(CC5)(C)NS(=O)(=O)C#N)C)C)O)C2(C=C(C1=O)C#N)C)C)C,90003470
NIBR_Screeningdeck_2019,sulfonyl_anhydride,"[$(C(=O)),$(S(=O)(=O))][O,S](S(=O)(=O))",1,2,EXCLUDE,0,0,BMS,Exclusion and informational filters for HTS and hit list triaging,literature,"Pearce, B. C., Sofia, M. J., Good, A. C., Drexler, D. M., & Stock, D. A. (2006). An empirical process for the design of high-throughput screening deck filters. Journal of chemical information and modeling, 46(3), 1060-1068.",7816,C1=CC=C2C(=C1)C3=CC=CC=C3N2CC(=O)OS(=O)(=O)C4=CC(=CC=C4)S(=O)(=O)OC(=O)CN5C6=CC=CC=C6C7=CC=CC=C75,100985999,CC(C)(C)OC(=O)N1CC(C1)C(=O)OS(=O)(=O)C(F)(F)F,129265165,C=CCC(=C)C(=O)OS(=O)(=O)CC=C,87577716,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OS(=O)(=O)CCN,100913049,CC1=C(C(=CC=C1)S(=O)(=O)OS(=O)(=O)C)C,87575366
NIBR_Screeningdeck_2019,sulfonyl_count_2,O=S=O,2,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,577912,C=C(C(=NC1=CC(=C(C=C1)N=NC2=C(C=C3C=C(C=C(C3=C2)S(=O)(=O)O)S(=O)(=O)[O-])S(=O)(=O)O)N=C(N)[O-])[O-])Br.[Na+].[Na+].[Na+],100975574,C=C(C(=O)NC1=C2C(=CC(=C1)S(=O)(=O)O)C=C(C(=NNC3=CC=CC=C3S(=O)(=O)O)C2=O)S(=O)(=O)O)Br,100975577,CC1=CC(=C(C(=C1S(=O)(=O)C(C)C=C)C)S(=O)(=O)C(C)C=C)C,100975603,CC1=CC(=C(C(=C1S(=O)(=O)CC2=CSC=C2)C)S(=O)(=O)CC3=CSC=C3)C,100975605,CC1=CC=C(C=C1)S(=O)(=O)CC2=CC(=CC=C2)CS(=O)(=O)C3=CC=C(C=C3)C,100975608
NIBR_Screeningdeck_2019,sulfonyl_cyanides,S(=O)(=O)C#N,1,2,EXCLUDE,0,0,Glaxo,N.A.,inhouse,no ref,182,[Li+].C(#N)S(=O)(=O)[O-],23707084,CC1=CC=CC=C1.C(#N)S(=O)(=O)C#N,87626593,C(#N)S(=O)(=O)NS(=O)(=O)C#N,87729102,CC1(C2CCC3(C(=CC(=O)C4(C3(CCC5(C4CC(CC5)(C)NS(=O)(=O)C#N)C)C)O)C2(C=C(C1=O)C#N)C)C)C,90003470,C1=CC=C(C(=C1)CS(=O)(=O)C#N)[N+](=O)[O-],88184399
NIBR_Screeningdeck_2019,sulfonyl_fluoride,F-S(=O)(=O)-[#6],1,0,ANNOTATION,1,0,Inhouse,N.A.,inhouse,no ref,8194,C1=C[N+](=CC=C1S(=O)(=O)F)F,100982143,C1=C(SC(=C1Cl)Cl)S(=O)(=O)F,100912268,COC(=O)C1=C(C=CS1)S(=O)(=O)F,100912269,C1=CC(=C(C=C1C(F)(F)F)S(=O)(=O)F)Br,100912270,C1=CC=C(C=C1)OC2=CC=C(C3=NON=C23)S(=O)(=O)F,100919601
NIBR_Screeningdeck_2019,sulfur_nitrogen_singleBond,[SX2H0][N],1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,90913,C(CS)CSN=O,100977175,CCOC(=O)/C(=C\1/C(=NSS1)Cl)/[N+](=O)[O-],100977690,C1C(=O)/C(=C\2/C(=NSS2)Cl)/C(=O)O1,100977693,CC1(CN(C2=C(O1)C=C3C(=C2)[N-]S[N]3)C4=CC=CC=[N+]4[O-])C,100978228,C[C@@]12CC[C@@H](C1(C)C)[C@H]([C@H]2OC)SN=CC3=CC=CC=C3,100979332
NIBR_Screeningdeck_2019,terminal_vinyl,"[CH2]=[CH][N,O,P,S;R0]",1,0,ANNOTATION,0,0,Inpharmatica,filter groups that are generally undesirable during drug design,literature,Inpharmatica Inc. http://www.inpharmatica.co.uk/,49806,C=COC1=C2C=CC=CC2=NC3=CC=CC=C31,100975634,C=COCCOC1=C(C=C(C=C1)C=O)[N+](=O)[O-],100978135,CC(C)[S+](C=C)C(C)C,100978974,CC1=CC=C(C=C1)CCC(=O)OC=C,100981002,C=COC(=O)CCCCC(=O)OC[C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O,100981366
NIBR_Screeningdeck_2019,tert_butyl_count_3,C([CH3])([CH3])[CH3],3,1,FLAG,0,0,Inhouse,N.A.,inhouse,no ref,102867,CC(C)(C)C1=CC(=C2C(=C1)S(=O)(=O)C3=CC(=CC(=C3OP(O2)(Cl)(Cl)Cl)C(C)(C)C)C(C)(C)C)C(C)(C)C,100975428,CC(C)(C)C1=CC(=CC(=C1)C(=O)NC2=CC=C(C=C2)C3=CC=C(C=C3)NC(=O)C4=CC(=CC(=C4)C(C)(C)C)C(C)(C)C)C(C)(C)C,100976258,CC(C)(C)C1=CC=C(C=C1)C(C2=CC=C(C=C2)C(C)(C)C)(C3=CC=C(C=C3)C(C)(C)C)C4=CC=C(C=C4)NC(=O)C5=CC(=CC=C5)S(=O)(=O)NC6=CC=C(C=C6)C(C7=CC=C(C=C7)C(C)(C)C)(C8=CC=C(C=C8)C(C)(C)C)C9=CC=C(C=C9)C(C)(C)C,100976262,CC(C)(C)C(=O)OCC1(C=CC(=O)C=C1)C[C@H](/C=C/CCCCOC(C)(C)C)NC(=O)OC(C)(C)C,100976626,CC(C)(C)C(=O)O[C@@H]1[C@H](O[C@H]([C@@H]([C@H]1OC(=O)C(C)(C)C)OC(=O)C(C)(C)C)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)NC(=O)C[C@@H](C(=O)OC(C)(C)C)NC(=O)OC(=O)C3=CC=CC=C3)OCC4=CC=CC=C4)OCC5=CC=CC=C5)OCC6=CC=CC=C6)CO[C@@H]7[C@@H]([C@H]([C@@H]([C@H](O7)COCC8=CC=CC=C8)OCC9=CC=CC=C9)OCC1=CC=CC=C1)OCC1=CC=CC=C1,100976747
